GeneIds,Gene,TA003_ntCtrl_O2_1,TA003_ntCtrl_O2_2,TA012_ntCtrl_O2,TA020_ntCtrl_O2,TA034_ntCtrl_O2_1,TA034_ntCtrl_O2_2,TA039_ntCtrl_O2,TA003_ntCtrl_RA_1,TA003_ntCtrl_RA_2,TA012_ntCtrl_RA,TA020_ntCtrl_RA,TA034_ntCtrl_RA_1,TA034_ntCtrl_RA_2,TA039_ntCtrl_RA
ENSG00000151715.8,TMEM45B,602,1031,304,1571,1854,2124,1449,1458,1592,316,1252,1201,1317,324
ENSG00000289223.1,lncRNA*7391,6,4,8,13,3,5,9,9,21,10,7,8,9,5
ENSG00000170322.15,NFRKB,682,799,443,1129,742,846,849,823,1029,785,1187,682,750,639
ENSG00000170325.16,PRDM10,310,244,198,400,308,374,340,304,401,479,393,281,301,288
ENSG00000233220.3,PRDM10-DT,0,0,2,2,0,0,1,0,1,0,0,1,0,0
ENSG00000255057.1,processed_pseudogene*2239,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000255262.3,ELOBP2,0,0,0,0,0,1,0,0,0,0,0,1,3,1
ENSG00000255535.2,processed_pseudogene*2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000084234.18,APLP2,21161,17222,14222,15468,17332,18969,20765,24693,30509,25847,16243,17121,17694,24087
ENSG00000244451.1,RPL34P21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274197.1,U4*6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149418.11,ST14,8109,8514,5743,7870,8102,8873,9485,11112,12162,8570,11942,9745,9301,8616
ENSG00000196323.14,ZBTB44,776,1233,549,1767,1094,1261,1428,1203,1377,1048,1798,1014,1121,888
ENSG00000255358.1,NDUFAF2P2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000255220.1,DDX18P5,1,0,0,1,0,0,1,1,0,0,2,0,1,0
ENSG00000272412.2,RN7SL778P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175773.15,ZBTB44-DT,7,8,6,12,2,3,11,15,15,3,11,4,2,1
ENSG00000134917.10,ADAMTS8,0,2,0,0,0,0,4,2,7,0,1,0,2,0
ENSG00000166106.4,ADAMTS15,650,498,374,220,354,557,544,363,491,735,214,579,576,771
ENSG00000255155.1,processed_pseudogene*2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236616.3,BAK1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274999.1,MIR8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175728.4,LINC02873,4,0,3,0,2,4,0,3,0,1,0,3,1,7
ENSG00000288013.2,lncRNA*7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255352.1,PPP1R10P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254842.6,LINC02551,25,4,12,2,8,18,0,0,0,35,3,7,13,33
ENSG00000120451.11,SNX19,2212,1812,1470,2510,2124,2487,2039,2132,2355,2225,2083,2026,2106,1869
ENSG00000255455.2,lncRNA*7393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242673.3,RN7SL167P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236129.1,lncRNA*7394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227125.1,lncRNA*7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237612.1,lncRNA*7396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231698.3,lncRNA*7397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182667.15,NTM,41,10,4,3,14,16,4,6,3,7,0,22,20,55
ENSG00000252351.1,RNU6ATAC12P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237654.6,lncRNA*7398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285980.2,lncRNA*7399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224795.4,NTM-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271624.1,processed_pseudogene*2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238117.1,lncRNA*7400,0,3,0,0,0,0,0,0,1,0,0,0,0,1
ENSG00000224700.2,lncRNA*7401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238262.1,NTM-IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279090.1,TEC*436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183715.15,OPCML,0,1,0,0,0,0,0,0,0,0,0,2,2,0
ENSG00000283489.1,U6*17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279497.1,TEC*437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255371.1,OPCML-IT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279711.1,TEC*438,0,0,0,0,3,0,0,0,0,0,0,0,0,2
ENSG00000279189.1,TEC*439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254896.1,OPCML-IT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287068.1,lncRNA*7402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255258.2,LINC02743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166118.8,SPATA19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000213153.3,processed_pseudogene*2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000080854.16,IGSF9B,0,0,0,0,3,6,0,0,0,3,0,4,4,3
ENSG00000284020.1,MIR4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255406.3,LINC02730,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ENSG00000204241.9,LINC02731,0,1,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000254648.1,lncRNA*7403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166086.13,JAM3,1,0,2,0,2,2,0,0,0,3,0,1,1,5
ENSG00000254481.1,PTP4A2P2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000151503.14,NCAPD3,373,483,264,610,358,423,535,474,626,516,573,364,385,347
ENSG00000254616.1,processed_pseudogene*2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255348.1,lncRNA*7404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000151502.11,VPS26B,1127,1271,881,1601,1224,1411,1316,1476,1785,1461,1907,1356,1459,1056
ENSG00000151500.15,THYN1,323,412,259,463,341,343,363,421,491,468,499,328,361,255
ENSG00000151498.12,ACAD8,612,742,898,659,580,717,751,701,905,1550,802,708,757,788
ENSG00000166105.16,GLB1L3,6,3,10,0,0,0,1,0,0,28,0,1,1,9
ENSG00000289399.2,lncRNA*7405,1,1,13,0,3,4,3,1,1,17,0,0,1,1
ENSG00000254442.1,processed_pseudogene*2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149328.16,GLB1L2,76,120,46,78,89,112,139,140,159,98,70,108,103,76
ENSG00000109956.13,B3GAT1,1,0,0,0,2,0,0,0,0,0,2,1,2,0
ENSG00000255545.8,B3GAT1-DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254573.1,lncRNA*7406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286374.1,lncRNA*7407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254989.1,lncRNA*7408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285640.1,lncRNA*7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255344.2,LINC02706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251226.2,LINC02714,0,0,0,0,0,0,0,0,0,0,3,0,0,1
ENSG00000287251.1,lncRNA*7410,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255327.1,LINC02697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279046.1,TEC*440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285735.2,LINC02717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255512.2,LINC02684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256263.1,DDX11L8,0,0,0,2,0,2,0,1,0,0,2,0,0,1
ENSG00000226210.3,WASH8P,392,708,332,387,492,608,572,563,715,524,617,431,519,347
ENSG00000249054.2,FAM138D,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000120645.12,IQSEC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256948.1,lncRNA*7411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249695.6,lncRNA*7412,0,0,1,0,0,0,0,0,0,0,1,0,1,0
ENSG00000256694.1,lncRNA*7413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256540.2,IQSEC3-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111181.13,SLC6A12,0,2,0,0,1,1,4,69,6,1,0,0,0,11
ENSG00000255671.1,lncRNA*7414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256577.2,SLC6A12-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010379.16,SLC6A13,2,11,1,0,0,3,8,11,9,0,7,1,6,3
ENSG00000255746.1,lncRNA*7415,0,0,0,0,0,0,2,0,0,0,0,0,0,1
ENSG00000261799.1,lncRNA*7416,42,110,70,115,65,99,93,120,115,120,160,89,77,76
ENSG00000290285.1,lncRNA*7417,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000073614.13,KDM5A,1128,1227,894,1738,1405,1526,1355,1348,1458,1584,1522,1375,1259,1148
ENSG00000120647.10,CCDC77,85,91,45,131,79,76,97,109,123,104,129,99,70,96
ENSG00000139044.12,B4GALNT3,425,572,406,398,619,714,648,333,409,562,510,505,538,531
ENSG00000171840.13,NINJ2,0,2,1,0,0,0,2,2,1,0,0,0,0,2
ENSG00000256020.3,lncRNA*7418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238370.1,RNU7-103P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255825.1,lncRNA*7419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177406.5,NINJ2-AS1,89,93,76,102,60,66,138,86,112,76,95,52,51,72
ENSG00000256672.1,LINC02455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000060237.19,WNK1,3226,2485,1902,3309,2561,2903,2827,2968,3689,3855,3054,2641,2623,3144
ENSG00000221439.1,RNU4ATAC16P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285704.1,lncRNA*7420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000002016.18,RAD52,212,234,141,255,135,184,230,182,297,233,227,121,170,176
ENSG00000250132.6,lncRNA*7421,10,26,9,30,12,12,19,9,28,4,28,12,5,10
ENSG00000082805.21,ERC1,918,712,473,1169,964,1108,821,923,1109,897,1155,1050,973,798
ENSG00000275811.1,HTR1DP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249028.2,lncRNA*7422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267285.1,lncRNA*7423,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000249628.3,LINC00942,0,0,0,0,2,1,0,1,0,2,0,0,0,0
ENSG00000111186.13,WNT5B,132,55,120,120,336,237,33,83,132,372,257,504,485,272
ENSG00000171823.7,FBXL14,170,384,263,351,448,430,298,448,569,336,583,444,452,214
ENSG00000289832.1,lncRNA*7424,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000266043.1,MIR3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006831.10,ADIPOR2,1425,1167,1057,1655,1389,1693,1367,1599,1733,1900,1759,1445,1472,1437
ENSG00000271500.1,processed_pseudogene*2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285627.1,lncRNA*7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243663.1,RPS4XP14,0,0,2,1,2,1,0,0,1,0,0,1,0,2
ENSG00000151062.15,CACNA2D4,3,8,5,21,4,7,20,4,14,7,12,7,5,1
ENSG00000287698.1,lncRNA*7426,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000166159.11,LRTM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256706.2,lncRNA*7427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235049.1,LINC00940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000151065.14,DCP1B,298,341,265,424,329,373,334,439,417,409,389,365,379,231
ENSG00000151067.23,CACNA1C,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000203593.3,lncRNA*7428,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000256837.1,CACNA1C-IT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278255.1,lncRNA*7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256025.2,CACNA1C-AS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256721.1,CACNA1C-IT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285555.1,lncRNA*7430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285734.1,lncRNA*7431,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000256769.1,CACNA1C-AS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203648.3,processed_pseudogene*2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256271.1,CACNA1C-AS2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000246627.6,CACNA1C-AS1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000256150.2,ITFG2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283587.1,processed_pseudogene*2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274659.4,LINC02371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256902.1,IQSEC3P1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ENSG00000255669.2,transcribed_unitary_pseudogene*9,2,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000224438.3,RPL23AP14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256030.1,CBX3P4,2,1,1,1,2,0,1,0,2,0,3,3,0,0
ENSG00000004478.8,FKBP4,1882,2405,1638,3027,2425,2687,2804,3072,3248,2294,3263,2501,2614,1523
ENSG00000258325.2,ITFG2-AS1*1,2,0,0,1,0,0,0,1,0,1,2,0,0,0
ENSG00000258092.1,lncRNA*7432,0,1,0,3,1,0,0,0,2,0,0,0,4,0
ENSG00000111203.13,ITFG2,328,462,292,391,274,407,364,287,434,475,578,258,353,327
ENSG00000288984.1,lncRNA*7433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000053702.15,NRIP2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000283297.2,TEX52,0,0,0,0,0,0,0,3,1,0,0,0,0,0
ENSG00000111206.13,FOXM1,34,42,54,179,13,19,65,43,45,128,218,38,58,45
ENSG00000171792.11,RHNO1,266,340,152,425,341,310,397,320,368,296,506,269,298,218
ENSG00000078246.17,TULP3,392,326,239,355,305,338,406,442,598,481,440,370,375,320
ENSG00000278356.1,lncRNA*7434,1,4,3,0,2,3,1,1,3,0,4,0,4,1
ENSG00000252996.1,RNU6-1315P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197905.10,TEAD4,59,134,37,116,82,71,114,79,94,63,74,66,91,60
ENSG00000250899.3,lncRNA*7435,10,60,23,48,33,30,51,50,41,44,32,29,31,32
ENSG00000289980.1,lncRNA*7436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234589.4,RPL13AP24,7,5,5,9,13,6,10,5,5,5,12,4,4,3
ENSG00000011105.14,TSPAN9,609,530,329,782,697,746,516,629,746,595,1103,634,698,655
ENSG00000278469.1,Metazoa_SRP*83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256197.1,TSPAN9-IT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275850.1,lncRNA*7437,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000227081.5,RPS27P3,71,98,56,112,83,101,113,108,111,76,204,131,101,66
ENSG00000291189.1,lncRNA*7438,0,0,0,0,0,0,0,0,1,1,1,0,0,0
ENSG00000250770.6,transcribed_unprocessed_pseudogene*108,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287712.1,lncRNA*7439,0,3,0,1,5,2,2,7,1,0,1,0,0,4
ENSG00000236908.2,LINC02827,0,4,1,0,0,0,0,1,3,0,1,0,0,1
ENSG00000257048.1,LINC02417,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111218.12,PRMT8,0,3,0,1,0,0,0,3,1,3,0,3,1,0
ENSG00000290204.1,lncRNA*7440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256691.1,lncRNA*7441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243507.1,processed_pseudogene*2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287243.2,THCAT155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000130038.10,CRACR2A,17,180,26,173,86,83,161,288,338,67,149,63,91,35
ENSG00000280202.1,TEC*441,18,88,10,84,43,35,90,126,117,34,74,40,44,19
ENSG00000222338.1,RNU6-174P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283138.1,lncRNA*7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111224.14,PARP11,151,224,100,260,120,122,243,187,218,180,214,111,122,150
ENSG00000118976.5,OTUD4P1,4,2,2,3,2,4,7,2,4,10,5,4,8,1
ENSG00000256862.5,PARP11-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000288729.2,lncRNA*7443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256969.2,lncRNA*7444,20,4,5,1,0,0,5,16,27,11,0,1,2,92
ENSG00000256356.1,HSPA8P5,13,13,11,9,7,16,11,8,21,12,16,16,24,7
ENSG00000242444.3,transcribed_processed_pseudogene*74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000289105.1,lncRNA*7445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255920.4,CCND2-AS1,5,4,4,5,8,2,8,1,3,7,7,0,1,8
ENSG00000118971.9,CCND2,2857,996,2097,1077,438,539,1338,1032,1423,4066,1068,629,670,4645
ENSG00000285901.2,protein_coding*297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000290063.1,lncRNA*7446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000078237.7,TIGAR,660,367,421,404,514,535,456,457,567,748,287,473,420,582
ENSG00000213970.4,transcribed_processed_pseudogene*75,0,1,0,0,1,0,0,0,1,3,1,0,0,1
ENSG00000118972.3,FGF23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111241.3,FGF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000047621.12,C12orf4,450,337,238,388,395,393,362,372,416,411,288,325,352,372
ENSG00000111247.15,RAD51AP1,7,17,20,31,16,12,21,13,23,31,60,14,14,11
ENSG00000010219.14,DYRK4,136,180,111,155,179,150,180,186,207,152,128,139,128,133
ENSG00000256748.1,processed_pseudogene*2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272921.1,protein_coding*298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111254.8,AKAP3,15,14,18,23,14,7,29,15,28,37,12,12,12,1
ENSG00000256799.1,processed_pseudogene*2251,0,3,1,1,2,0,0,0,1,0,0,0,0,1
ENSG00000256381.1,lncRNA*7447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139180.11,NDUFA9,119,117,84,131,105,111,135,117,138,105,102,82,86,96
ENSG00000255639.3,protein_coding*299,0,0,2,0,0,2,0,0,0,1,0,0,0,0
ENSG00000255474.1,GAU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000130035.9,GALNT8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256988.2,lncRNA*7448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000151079.8,KCNA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255608.1,lncRNA*7449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286866.1,lncRNA*7450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287835.1,lncRNA*7451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256654.4,lncRNA*7452,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000111262.6,KCNA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284513.1,lncRNA*7453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255996.1,processed_pseudogene*2252,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000130037.5,KCNA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285523.1,lncRNA*7454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256115.6,LINC02443,0,2,0,0,0,0,0,1,1,0,0,0,0,0
ENSG00000256417.1,lncRNA*7455,1,2,0,1,0,0,6,1,1,7,2,2,2,2
ENSG00000256146.1,lncRNA*7456,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000256218.1,lncRNA*7457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255983.1,lncRNA*7458,0,0,4,2,0,0,0,0,0,7,2,1,0,0
ENSG00000185652.12,NTF3,2,6,2,3,3,3,4,15,8,3,4,5,5,2
ENSG00000047617.17,ANO2,0,2,0,0,0,1,0,1,2,0,0,0,0,0
ENSG00000255973.1,processed_pseudogene*2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110799.14,VWF,12,50,5,36,13,34,123,173,91,10,72,16,13,12
ENSG00000240533.3,RN7SL69P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255775.1,lncRNA*7459,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000010278.15,CD9,8709,11336,5921,12556,9242,10439,12886,14106,13717,7721,15742,12102,12439,8402
ENSG00000202318.1,Y_RNA*471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256103.2,ATP5MFP5,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000008323.16,PLEKHG6,445,442,292,769,830,937,524,510,569,366,908,717,851,309
ENSG00000067182.9,TNFRSF1A,4128,3598,2709,5003,4702,4870,3906,3462,4117,4199,5265,4229,4347,3603
ENSG00000265388.2,RN7SL391P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111319.13,SCNN1A,9388,8886,12817,10520,10543,11967,9233,16861,21950,20832,17098,14447,15490,13049
ENSG00000111321.11,LTBR,4177,3899,3664,4018,3871,4093,3904,3937,4546,5727,4653,3930,4271,4279
ENSG00000256433.3,lncRNA*7460,11,15,1,18,14,13,19,12,25,29,30,8,6,22
ENSG00000213942.3,RPL31P10,3,1,0,0,1,0,0,0,0,0,3,3,0,0
ENSG00000224906.3,SRP14P1,3,0,1,1,1,1,0,0,0,3,1,2,0,1
ENSG00000215039.9,CD27-AS1,145,310,222,257,165,181,309,318,349,240,430,149,240,190
ENSG00000139193.4,CD27,1,0,0,0,0,0,0,0,0,1,1,0,0,0
ENSG00000139192.12,TAPBPL,801,1037,807,1261,830,853,1125,1314,1599,1176,1716,772,791,814
ENSG00000139190.17,VAMP1,53,123,35,115,40,48,113,85,125,59,167,32,39,56
ENSG00000276718.1,VAMP1-AS1,6,26,16,10,11,9,12,16,27,15,14,12,10,10
ENSG00000256913.1,processed_pseudogene*2254,3,2,0,2,3,0,2,1,6,5,0,1,2,1
ENSG00000111639.8,MRPL51,1017,1013,787,1177,1105,1165,1262,1259,1331,1203,1263,1254,1284,1127
ENSG00000010292.13,NCAPD2,626,623,474,1244,695,758,761,586,765,930,1240,743,738,635
ENSG00000239002.3,SCARNA10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276232.1,lncRNA*7461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255966.1,GAPDH-DT,0,1,0,1,1,0,2,0,5,2,2,0,1,2
ENSG00000111640.15,GAPDH,40003,28604,27093,35459,28302,32024,31965,44999,49093,39678,48118,36470,36060,36427
ENSG00000269968.1,lncRNA*7462,14,4,4,21,8,5,18,9,19,9,37,19,26,15
ENSG00000010295.20,IFFO1,26,6,31,12,11,10,7,1,0,60,42,5,6,18
ENSG00000245667.2,lncRNA*7463,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111641.13,NOP2,12,20,13,23,10,14,9,18,16,25,16,10,13,18
ENSG00000285238.2,protein_coding*300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111642.16,CHD4,302,358,247,378,268,335,437,357,405,397,458,287,224,291
ENSG00000247853.2,lncRNA*7464,16,8,11,9,2,4,11,5,4,0,13,5,9,5
ENSG00000251898.1,SCARNA11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184574.10,LPAR5,184,114,95,241,184,252,93,57,56,107,276,171,222,116
ENSG00000111644.8,ACRBP,3,10,6,7,3,3,11,6,6,4,12,2,1,1
ENSG00000111653.20,ING4,324,424,215,456,307,328,455,518,513,361,585,318,314,310
ENSG00000219410.6,lncRNA*7465,0,1,0,0,0,0,0,0,0,2,1,0,1,2
ENSG00000126746.19,ZNF384,735,929,547,1257,875,915,880,944,1157,1110,1389,772,989,684
ENSG00000289303.2,lncRNA*7466,3,2,0,2,2,0,2,0,2,0,3,1,0,1
ENSG00000139200.14,PIANP,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000252186.1,RNU6-781P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270068.1,lncRNA*7467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000288814.1,lncRNA*7468,0,0,0,1,2,3,1,0,1,0,0,0,4,1
ENSG00000111652.10,COPS7A,1212,1196,778,1322,1080,1164,1254,1323,1402,1159,1442,1228,1199,1133
ENSG00000269892.1,lncRNA*7469,3,6,2,5,1,3,3,5,2,4,7,3,0,5
ENSG00000089693.11,MLF2,4042,3355,3048,4230,3689,4065,3595,3968,4275,4443,5005,3953,3837,3767
ENSG00000159335.19,PTMS,967,1825,967,952,1530,1752,1489,2426,2579,2066,3156,2313,2231,1945
ENSG00000089692.9,LAG3,4,4,0,4,2,1,4,14,8,3,3,0,3,12
ENSG00000244532.1,RN7SL380P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010610.10,CD4,12,96,2,43,14,13,138,222,230,0,52,9,11,7
ENSG00000250510.8,GPR162,6,176,0,5,6,5,132,194,200,0,3,6,6,2
ENSG00000110811.20,P3H3,9,34,2,10,6,8,33,31,53,3,15,10,4,12
ENSG00000111664.11,GNB3,0,4,0,5,0,1,2,3,8,0,0,0,0,2
